ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7919,2020-12-03 18:37:51:362
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7920,2020-12-03 18:37:51:363
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7921,2020-12-03 18:37:51:364
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7922,2020-12-03 18:37:51:365
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7923,2020-12-03 18:37:51:366
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7924,2020-12-03 18:37:51:367
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7925,2020-12-03 18:37:51:368
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7926,2020-12-03 18:37:51:369
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7927,2020-12-03 18:37:51:370
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7928,2020-12-03 18:37:51:371
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7929,2020-12-03 18:37:51:372
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7930,2020-12-03 18:37:51:373
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7930,2020-12-03 18:37:51:373
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7932,2020-12-03 18:37:51:375
-3.1355,-9.5076,1.9339,-0.657,-9.6416,1.6666,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,16.88,44.94,-2.75,270.18,77.08,26.52,0.0,,,,NaN,,,,0 / 0,7932,2020-12-03 18:37:51:375
