ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11361,2020-12-03 18:29:27:327
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11362,2020-12-03 18:29:27:328
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11363,2020-12-03 18:29:27:329
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11364,2020-12-03 18:29:27:330
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11365,2020-12-03 18:29:27:331
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11365,2020-12-03 18:29:27:331
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11365,2020-12-03 18:29:27:331
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11366,2020-12-03 18:29:27:332
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11367,2020-12-03 18:29:27:333
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11367,2020-12-03 18:29:27:333
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11367,2020-12-03 18:29:27:333
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11367,2020-12-03 18:29:27:333
1.7819,-10.138,0.0563,-0.5843,-9.4017,2.727,0.143,2.3017,-0.6676,-0.0472,-0.6907,0.2863,0.0,9.25,48.0,11.13,282.67,84.08,57.96,0.0,,,,NaN,,,,0 / 0,11367,2020-12-03 18:29:27:333
