ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6608,12.0432,-0.3687,0.6646,9.7586,0.7058,0.3721,2.3205,-0.2054,-0.1431,-0.3093,0.5428,0.0,13.62,-44.88,8.22,193.38,-84.33,-43.28,0.0,995.33,59.091,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,213559,2020-12-05 13:06:04:405
-4.7622,8.2172,3.4789,-6.3683,7.3598,1.2032,1.6061,0.8573,2.2756,-1.4009,-0.8774,-4.341,6.0,32.7,-22.2,19.86,285.21,-48.63,79.3,0.0,995.31,68.463,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,214059,2020-12-05 13:06:04:905
-0.6848,-0.158,11.447,-1.7519,-1.9971,9.44,2.6282,-1.2137,0.5202,-0.3325,-1.2342,1.5031,41.0,16.56,-3.6,-37.2,219.8,11.75,10.51,3.1,995.38,51.814,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,214559,2020-12-05 13:06:05:405
-7.6689,-1.3025,7.8149,-2.4983,-1.3785,9.3824,-2.5632,0.2292,-0.4828,0.6736,0.643,4.142,36.0,3.48,-12.3,-41.4,156.46,8.08,14.91,3.1,995.31,45.557,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,215060,2020-12-05 13:06:05:906
2.8396,2.7055,8.6338,-0.4024,4.3354,8.7871,-0.007,0.8458,-0.8333,0.973,0.1775,0.5245,60.0,-13.74,0.6,-52.68,34.34,-26.24,2.62,3.1,995.35,32.725,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,215558,2020-12-05 13:06:06:404
-0.1173,3.5435,10.19,-0.3947,3.4584,9.1681,-0.1728,1.3829,0.0091,0.1929,0.6558,0.5214,62.0,-7.5,6.36,-54.36,14.67,-21.82,-0.3,3.1,995.32,43.475,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,216059,2020-12-05 13:06:06:905
-3.6513,4.6593,6.8668,-0.726,3.6864,9.0583,0.3932,-0.3991,0.8516,0.0316,0.6076,0.4457,60.0,8.64,-3.78,-47.28,15.42,-20.65,2.47,3.1,995.38,30.294,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,216558,2020-12-05 13:06:07:404
-3.0886,4.6688,8.4302,-3.4399,5.0351,7.6802,-0.7429,1.6449,-1.8956,0.6724,-0.6856,-0.2116,36.0,10.38,-5.82,-44.82,29.46,-31.22,25.39,3.1,995.35,45.4,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,217059,2020-12-05 13:06:07:905
0.1556,3.771,10.6593,-0.3253,3.4336,9.1801,0.5599,-0.2014,0.2533,-0.2305,-0.9367,-0.7797,58.0,-13.32,-1.86,-50.28,49.67,-27.02,11.52,3.1,995.32,35.98,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,217559,2020-12-05 13:06:08:405
0.5411,4.202,8.9737,0.1473,4.0637,8.9239,0.3938,0.1383,0.0499,0.3444,0.0651,-0.2146,35.0,-19.32,-4.92,-48.48,51.24,-23.43,-0.94,3.1,995.37,34.017,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,218065,2020-12-05 13:06:08:911
-1.4821,4.6233,7.6282,-1.5309,4.8889,8.3621,0.0489,-0.2656,-0.734,0.4244,0.5837,-0.1756,33.0,-11.82,-12.78,-46.26,60.6,-28.34,7.09,3.1,995.34,30.285,55.701447,13.168976,336.44,NaN,,0.0,154.8387,,0 / 4,218559,2020-12-05 13:06:09:405
